"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
33718,"for_sale                      ",85900,3,2,"0.2",1182662,"Estherville","Iowa                          ","51334",1189,"2020-03-13"
30590,"for_sale                      ",79000,4,1,"0.12",226152,"Estherville","Iowa                          ","51334",1388,"2019-01-14"
30590,"for_sale                      ",30000,2,1,"0.32",1335130,"Dolliver","Iowa                          ","50531",1044,NULL
12549,"for_sale                      ",189900,4,2,"0.17",1607758,"Estherville","Iowa                          ","51334",2093,"2019-07-08"
40579,"for_sale                      ",245000,3,1,"2",886002,"Early","Iowa                          ","50535",1206,"2021-09-01"
40579,"for_sale                      ",265000,2,2,"5",549773,"Early","Iowa                          ","50535",1348,NULL
85127,"for_sale                      ",109000,3,2,"0.21",1467419,"Ida Grove","Iowa                          ","51445",1763,"2014-03-18"
85127,"for_sale                      ",209000,4,2,"0.21",1339693,"Ida Grove","Iowa                          ","51445",3156,"2019-07-22"
85127,"for_sale                      ",89000,2,1,"0.3",1318547,"Ida Grove","Iowa                          ","51445",768,"2017-10-23"
88961,"for_sale                      ",189000,3,2,"0.2",1347574,"Sac City","Iowa                          ","50583",1754,"2019-10-31"
67878,"for_sale                      ",54980,2,1,"0.21",641767,"Ida Grove","Iowa                          ","51445",1210,"2017-12-18"
106400,"for_sale                      ",149500,5,3,"0.15",84896,"Ida Grove","Iowa                          ","51445",2596,NULL
36892,"for_sale                      ",130000,3,2,"0.21",673652,"Odebolt","Iowa                          ","51458",1527,"2015-06-24"
88961,"for_sale                      ",109500,3,2,"0.22",704510,"Odebolt","Iowa                          ","51458",1998,"2012-07-19"
62981,"for_sale                      ",59900,2,1,"0.16",18763,"Vail","Iowa                          ","51465",832,"2019-03-04"
40213,"for_sale                      ",185000,2,1,"0.11",1119325,"Lake View","Iowa                          ","51450",1068,NULL
45189,"for_sale                      ",124800,2,1,"0.33",673788,"Wall Lake","Iowa                          ","51466",1259,NULL
67878,"for_sale                      ",79450,1,1,"0.39",1469427,"Vail","Iowa                          ","51465",1095,NULL
36892,"for_sale                      ",150000,2,3,"0.1",966882,"Odebolt","Iowa                          ","51458",1288,"2022-03-08"
85127,"for_sale                      ",179000,3,2,"0.74",152969,"Ida Grove","Iowa                          ","51445",1352,"2017-10-17"
88961,"for_sale                      ",97500,3,1,"0.17",442942,"Sac City","Iowa                          ","50583",972,"2001-10-19"
40579,"for_sale                      ",200000,3,3,"0.34",1580410,"Wall Lake","Iowa                          ","51466",1653,"2006-11-17"
40579,"for_sale                      ",165000,3,2,"0.28",1468063,"Wall Lake","Iowa                          ","51466",1288,"1995-07-06"
40833,"for_sale                      ",395000,8,6,"0.48",1619228,"Sac City","Iowa                          ","50583",4161,"2021-06-30"
40579,"for_sale                      ",139900,4,2,"0.23",1167952,"Wall Lake","Iowa                          ","51466",1780,"2016-12-14"
40212,"for_sale                      ",389000,5,3,"0.47",1365908,"Sac City","Iowa                          ","50583",2724,"2020-10-02"
45189,"for_sale                      ",519500,3,3,"0.17",1832287,"Lake View","Iowa                          ","51450",1940,NULL
62981,"for_sale                      ",245000,4,3,"0.52",1765082,"Ida Grove","Iowa                          ","51445",2586,NULL
36892,"for_sale                      ",225000,3,2,"0.26",982015,"Odebolt","Iowa                          ","51458",2210,NULL
36892,"for_sale                      ",155000,2,2,"0.73",1595645,"Odebolt","Iowa                          ","51458",1144,NULL
92343,"for_sale                      ",89900,3,2,"0.16",962793,"Breda","Iowa                          ","51436",1336,"2008-11-08"
67878,"for_sale                      ",88900,4,1,"2.9",1441213,"Ida Grove","Iowa                          ","51445",1568,NULL
45189,"for_sale                      ",450000,3,3,"2.07",1047097,"Lake View","Iowa                          ","51450",2105,"2005-10-06"
40579,"for_sale                      ",155000,3,2,"0.41",86400,"Wall Lake","Iowa                          ","51466",2254,NULL
109937,"for_sale                      ",155000,3,2,"0.19",1350166,"Spencer","Iowa                          ","51301",1970,"2021-06-29"
45189,"for_sale                      ",185000,8,6,"0.55",1364790,"Spencer","Iowa                          ","51301",4088,NULL
33645,"for_sale                      ",135000,2,1,"0.71",576679,"Spencer","Iowa                          ","51301",1550,NULL
47397,"for_sale                      ",339000,4,4,"1.6",1070803,"Spencer","Iowa                          ","51301",1705,"2017-12-05"
69844,"for_sale                      ",249500,3,2,"0.13",992863,"Spencer","Iowa                          ","51301",1540,NULL
33645,"for_sale                      ",129900,3,2,"0.2",726918,"Spencer","Iowa                          ","51301",1722,NULL
33718,"for_sale                      ",210000,8,6,"0.12",654506,"Spencer","Iowa                          ","51301",3116,"2021-07-19"
83650,"for_sale                      ",128000,3,2,"0.45",1185021,"Spencer","Iowa                          ","51301",2038,NULL
47397,"for_sale                      ",189000,3,2,"0.24",291237,"Spencer","Iowa                          ","51301",1468,NULL
69844,"for_sale                      ",87000,2,1,"0.16",1329508,"Spencer","Iowa                          ","51301",1116,NULL
69844,"for_sale                      ",59000,2,1,"0.16",1789778,"Spencer","Iowa                          ","51301",773,"2014-10-03"
83764,"for_sale                      ",124900,2,1,"3.39",564092,"Spencer","Iowa                          ","51301",1026,"2014-11-20"
78765,"for_sale                      ",139000,3,2,"0.15",340543,"Spencer","Iowa                          ","51301",1025,"2020-05-13"
33645,"for_sale                      ",445000,5,4,"0.28",228031,"Spencer","Iowa                          ","51301",5021,NULL
30505,"for_sale                      ",105900,3,2,"0.2",1174100,"Spencer","Iowa                          ","51301",1781,NULL
69844,"for_sale                      ",124500,3,1,"0.17",1350917,"Spencer","Iowa                          ","51301",1090,"2013-09-13"
92012,"for_sale                      ",384900,4,4,"0.26",401955,"Spencer","Iowa                          ","51301",3164,"2009-11-24"
83764,"for_sale                      ",189900,2,2,"0.11",1691220,"Spencer","Iowa                          ","51301",1250,"2020-11-19"
69844,"for_sale                      ",85500,2,2,"0.17",390921,"Spencer","Iowa                          ","51301",1278,"2016-03-28"
69844,"for_sale                      ",69500,2,1,"0.08",1678988,"Spencer","Iowa                          ","51301",640,"2010-08-25"
45189,"for_sale                      ",70000,3,2,"0.16",946347,"Spencer","Iowa                          ","51301",1346,"2010-03-05"
45189,"for_sale                      ",135000,2,2,"0.16",292007,"Spencer","Iowa                          ","51301",1663,NULL
33645,"for_sale                      ",225000,3,3,"0.36",274190,"Spencer","Iowa                          ","51301",3172,"2017-03-10"
45189,"for_sale                      ",129000,3,1,"0.17",1475760,"Spencer","Iowa                          ","51301",1086,"2019-06-06"
47397,"for_sale                      ",139900,3,1,"0.15",139094,"Spencer","Iowa                          ","51301",1172,"2018-05-15"
83764,"for_sale                      ",310000,3,2,"0.4",526987,"Spencer","Iowa                          ","51301",1700,NULL
33645,"for_sale                      ",167500,3,2,"0.21",1355020,"Spencer","Iowa                          ","51301",1264,NULL
45189,"for_sale                      ",199000,6,3,"0.2",935981,"Spencer","Iowa                          ","51301",3428,NULL
45189,"for_sale                      ",475000,6,4,"0.29",286159,"Spencer","Iowa                          ","51301",5250,NULL
47397,"for_sale                      ",719900,6,4,"0.66",401956,"Spencer","Iowa                          ","51301",5803,"2018-02-12"
33718,"for_sale                      ",460000,5,3,"2",579059,"Spencer","Iowa                          ","51301",3835,"2011-11-07"
69844,"for_sale                      ",117500,3,2,"0.22",1603460,"Spencer","Iowa                          ","51301",1404,NULL
30590,"for_sale                      ",189000,2,3,"3.69",982570,"Spencer","Iowa                          ","51301",1215,NULL
47397,"for_sale                      ",130000,3,2,"0.19",403901,"Spencer","Iowa                          ","51301",988,"2022-02-22"
47397,"for_sale                      ",169500,3,3,"0.18",1587452,"Spencer","Iowa                          ","51301",1639,"2010-08-18"
69844,"for_sale                      ",134900,4,2,"0.26",1319862,"Spencer","Iowa                          ","51301",1861,NULL
33645,"for_sale                      ",91500,3,2,"0.12",524501,"Spencer","Iowa                          ","51301",1195,"2021-11-09"
69844,"for_sale                      ",199500,2,1,"0.31",990166,"Spencer","Iowa                          ","51301",1105,NULL
69844,"for_sale                      ",249500,3,2,"0.15",990859,"Spencer","Iowa                          ","51301",1540,NULL
69844,"for_sale                      ",315000,5,4,"0.23",279896,"Spencer","Iowa                          ","51301",3428,"2017-12-21"
69844,"for_sale                      ",194800,2,1,"0.34",989183,"Spencer","Iowa                          ","51301",1116,NULL
69844,"for_sale                      ",199990,2,1,"0.34",988932,"Spencer","Iowa                          ","51301",1105,NULL
30590,"for_sale                      ",180000,3,2,"0.2",154364,"Spencer","Iowa                          ","51301",1602,"2017-06-01"
69844,"for_sale                      ",249990,3,2,"0.17",993088,"Spencer","Iowa                          ","51301",1540,NULL
30590,"for_sale                      ",374900,4,3,"0.36",336290,"Spencer","Iowa                          ","51301",3256,"2020-01-03"
69844,"for_sale                      ",195600,2,1,"0.45",989928,"Spencer","Iowa                          ","51301",1116,NULL
69844,"for_sale                      ",199900,2,1,"0.13",993303,"Spencer","Iowa                          ","51301",1105,NULL
69844,"for_sale                      ",199500,2,1,"0.15",992623,"Spencer","Iowa                          ","51301",1105,NULL
69844,"for_sale                      ",195600,2,1,"0.12",992347,"Spencer","Iowa                          ","51301",1116,NULL
82509,"for_sale                      ",259900,4,3,"2.1",1235506,"Peterson","Iowa                          ","51047",2688,NULL
30590,"for_sale                      ",225000,3,2,"3.32",587428,"Cherokee","Iowa                          ","51012",1842,"2021-09-02"
30590,"for_sale                      ",699900,4,4,"10.97",1561847,"Peterson","Iowa                          ","51047",7026,NULL
3107,"for_sale                      ",565000,3,3,"5.3",153136,"Peterson","Iowa                          ","51047",1288,"2013-11-26"
79026,"for_sale                      ",265000,5,3,"0.26",1679429,"Carroll","Iowa                          ","51401",2184,"2021-06-08"
52060,"for_sale                      ",259900,2,2,"0.38",63,"Carroll","Iowa                          ","51401",1507,NULL
78765,"for_sale                      ",104900,3,1,"0.24",1165210,"Everly","Iowa                          ","51338",1678,"2012-09-28"
69844,"for_sale                      ",40500,3,1,"0.26",35069,"Royal","Iowa                          ","51357",1280,NULL
45189,"for_sale                      ",91000,3,1,"0.33",159872,"Royal","Iowa                          ","51357",1322,NULL
101619,"for_sale                      ",155000,3,2,"0.21",1487023,"Hartley","Iowa                          ","51346",1523,"2020-04-02"
